SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,WEEKS_OF_MONTH,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,TIME_START,TIME_END,FROM_CNN,TO_CNN
RT.107   SUNSET.pdf,SUNSET RT #7,,Tuesday,,4,29th Ave,Right,Lawton St,Lincoln Way,9:00:00 AM,11:00:00 AM,27408000,27440000
RT.107   SUNSET.pdf,SUNSET RT #7,,Tuesday,,5,Lincoln Way,Right,29th Ave,28th Ave,9:00:00 AM,11:00:00 AM,27440000,27439000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,1,44th Avenue,Right,Taraval Street,Wawona Street,1:00 PM,3:00 PM,23462000,23174000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,1,22nd Avenue,Right,Taraval Street,Wawona Street,8:00 AM,10:00 AM,23199000,23174000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,1,Vicente Street,Right,24th Avenue,22nd Avenue,7:00 AM,9:00 AM,23228000,23174000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,1,37th Avenue,Right,Sloat Boulevard,Taraval Street,12:00 PM,2:00 PM,32903000,23174000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,2,38th Avenue,Right,Taraval Street,Yorba Street,12:00 PM,2:00 PM,23386000,23198000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,2,23rd Avenue,Right,Wawona Street,Taraval Street,8:00 AM,10:00 AM,23175000,23198000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,2,21st Avenue,Right,Wawona Street,Taraval Street,7:00 AM,9:00 AM,23169000,23198000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,2,45th Avenue,Right,Wawona Street,Taraval Street,1:00 PM,3:00 PM,23452000,23198000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,3,39th Avenue,Right,Sloat Boulevard,Taraval Street,12:00 PM,2:00 PM,32890000,23439000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,3,46th Avenue,Right,Taraval Street,Wawona Street,1:00 PM,3:00 PM,23502000,23439000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,3,20th Avenue,Right,Taraval Street,Wawona Street,7:00 AM,9:00 AM,23195000,23439000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,4,47th Avenue,Right,Sloat Boulevard,Taraval Street,1:00 PM,3:00 PM,23493000,22951000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,4,40th Avenue,Right,Taraval Street,Yorba Street,12:00 PM,2:00 PM,23440000,22951000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,4,Wawona Street,Right,19th Avenue,Wawona Street,7:00 AM,9:00 AM,23150000,22951000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,5,Ulloa Street,Right,48th Avenue,41st Avenue,1:00 PM,3:00 PM,23505000,23227000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,5,Yorba Street,Right,40th Avenue,West End,12:00 PM,2:00 PM,23428000,23227000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,5,Wawona Street,Right,Wawona Street,24th Avenue,7:00 AM,9:00 AM,22951000,23227000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,6,Ulloa Street,Right,40th Avenue,19th Avenue,1:00 PM,3:00 PM,23438000,23161000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,6,Yorba Street,Right,West End,Sunset Boulevard,12:00 PM,2:00 PM,,
RT.108   PARKSIDE.pdf,RT #8,,Friday,,7,Wawona Street,Right,Sunset Boulevard,41st Avenue,12:00 PM,2:00 PM,23367000,23430000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,8,41st Avenue,Right,Sloat Boulevard,Wawona Street,12:00 PM,2:00 PM,23431000,23430000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,9,Wawona Street,Right,41st Avenue,44th Avenue,12:00 PM,2:00 PM,23430000,23449000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,10,41st Avenue,Right,Vicente Street,Taraval Street,12:00 PM,2:00 PM,23441000,23444000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,11,42nd Avenue,Right,Taraval Street,Sloat Boulevard,12:00 PM,2:00 PM,23458000,23445000
RT.108   PARKSIDE.pdf,RT #8,,Friday,,12,43rd Avenue,Right,Sloat Boulevard,Taraval Street,12:00 PM,2:00 PM,23447000,23459000
RT.108   PARKSIDE.pdf,RT #8,,Monday,,1,Sloat Blvd,Right,43rd Ave,44th Ave,7:00 AM,8:00 AM,23447000,23450000
RT.108   PARKSIDE.pdf,RT #8,,Monday,,2,44th Ave,Right,Sloat Blvd,Wawona St,7:00 AM,8:00 AM,23450000,23449000
RT.108   PARKSIDE.pdf,RT #8,,Monday,,3,Wawona St,Right,44th Ave,46th Ave,7:00 AM,8:00 AM,23449000,23455000
RT.108   PARKSIDE.pdf,RT #8,,Monday,,4,Wawona St,Left,47th Ave,46th Ave,7:00 AM,8:00 AM,23492000,23455000
RT.108   PARKSIDE.pdf,RT #8,,Monday,,5,Wawona St,Right,47th Ave,Lower Great Hwy,7:00 AM,8:00 AM,23492000,23495000
RT.108   PARKSIDE.pdf,RT #8,,Monday,,6,Lower Great Hwy,Right,Sloat Blvd,Taraval St,7:00 AM,8:00 AM,32904000,23506000
RT.108   PARKSIDE.pdf,RT #8,,Monday,,7,Taraval St,Right,48th Ave,27th Ave,7:00 AM,8:00 AM,23506000,23276000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,1,15th St,Right,Harrison St,Folsom St,6:00 AM,8:00 AM,24224000,21350000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,1,Woodward St,Right,14th St,Duboce Ave,8:00 AM,10:00 AM,24379000,21350000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,1,23rd St,Right,South Van Ness Ave,Valencia St,6:00 AM,7:00 AM,24075000,21350000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,1,Capp St,Right,17th St,Mission St,8:00 AM,10:00 AM,24140000,21350000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,1,Stoneman St,Right,Folsom St,Bonview St,9:00 AM,11:00 AM,21161000,21350000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,1,Florida St,Right,Precita Ave,Peralta Ave,9:00 AM,11:00 AM,21134000,21350000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,1,San Jose Ave,Right,Randall St,Duncan St,9:00 AM,11:00 AM,21838000,21350000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,2,Guerrero St,Right,28th St,21st St,9:00 AM,11:00 AM,21351000,21139000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,2,Stoneman St,Right,Bonview St,Shotwell St,9:00 AM,11:00 AM,21272000,21139000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,2,24th St,Right,Valencia St,Alabama St,6:00 AM,7:00 AM,24101000,21139000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,2,Adair St,Right,South Van Ness Ave,Capp St,6:00 AM,8:00 AM,24340000,21139000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,2,Florida St,Right,Precita Ave,Cesar Chavez St,9:00 AM,11:00 AM,21134000,21139000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,2,Bartlett St,Right,24th St,22nd St,8:00 AM,10:00 AM,24092000,21139000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,2,Shotwell St,Right,14th St,18th St,8:00 AM,10:00 AM,24339000,21139000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,3,Folsom St,Right,Ripley St,Cesar Chavez St,9:00 AM,11:00 AM,21151000,21177000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,3,Alabama St,Right,24th St,25th St,6:00 AM,7:00 AM,23976000,21177000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,3,15th St,Right,South Van Ness Ave,Valencia St,6:00 AM,8:00 AM,24341000,21177000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,4,24th St,Right,Alabama St,Florida St,6:00 AM,7:00 AM,23976000,23959000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,4,14th St,Right,Valencia St,Harrison St,6:00 AM,8:00 AM,24378000,23959000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,5,Florida St,Right,24th St,25th St,6:00 AM,7:00 AM,23959000,23956000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,5,South Van Ness Ave,Right,13th St,19th St,6:00 AM,8:00 AM,24241000,23956000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,6,Sycamore St,Left,Mission St,Valencia St,6:00 AM,8:00 AM,24163000,23953000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,6,24th St,Right,Florida St,Potrero Ave,6:00 AM,7:00 AM,23959000,23953000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,7,Clarion Aly,Right,Valencia St,Mission St,6:00 AM,8:00 AM,24173000,24164000
RT.109   MISSION.pdf,MISSION RT #9,,Friday,,8,Clarion Aly,Right,Mission St,Valencia St,6:00 AM,8:00 AM,24164000,24173000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,1,14th Street,Right,Valencia Street,Folsom Street,6:00 AM,8:00 AM,24378000,21296000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,1,Dakota St,Right,23rd St,"25th St, Texas St",12:00 PM,2:00 PM,23641000,21296000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,1,26th Street,Right,Kansas Street,Wisconsin Street,8:00 AM,10:00 AM,23715000,21296000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,1,26th Street,Right,Valencia Street,South Van Ness Avenue,6:00 AM,8:00 AM,21346000,21296000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,1,Connecticut Street,Right,17th Street,22nd Street,8:00 AM,10:00 AM,23684000,21296000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,1,24th Street,Right,South Van Ness Avenue,Florida Street,6:00 AM,8:00 AM,24063000,21296000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,2,20th Street,Right,Connecticut Street,San Bruno Avenue,8:00 AM,10:00 AM,23666000,23637000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,2,South Van Ness Avenue,Right,13th Street,19th Street,6:00 AM,8:00 AM,24241000,23637000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,2,Wisconsin Street,Right,25th Street,26th Street,8:00 AM,10:00 AM,23685000,23637000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,2,23rd St,Right,Dakota St,Missouri St,12:00 PM,2:00 PM,23641000,23637000
RT.109   MISSION.pdf,MISSION RT #9,,Monday,,2,25th Street,Right,South Van Ness Avenue,Valencia Street,6:00 AM,8:00 AM,24062000,23637000
