SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,SEGMENT_CNN,LNG,LAT,GEOJSON
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959102,-122.492877916,37.733857707,"{""coordinates"":[[-1.224924180500374e+02,3.773387897751104e+01],[-1.224933377807048e+02,3.773383643375057e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959102,-122.492877916,37.733857707,"{""coordinates"":[[-1.224924180500374e+02,3.773387897751104e+01],[-1.224933377807048e+02,3.773383643375057e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959103,-122.493856736,37.733812425,"{""coordinates"":[[-1.224933377807048e+02,3.773383643375057e+01],[-1.224943756905430e+02,3.773378841440223e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959103,-122.493856736,37.733812425,"{""coordinates"":[[-1.224933377807048e+02,3.773383643375057e+01],[-1.224943756905430e+02,3.773378841440223e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959104,-122.494823558,37.733768113,"{""coordinates"":[[-1.224943756905430e+02,3.773378841440223e+01],[-1.224952714254589e+02,3.773374781002647e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959104,-122.494823558,37.733768113,"{""coordinates"":[[-1.224943756905430e+02,3.773378841440223e+01],[-1.224952714254589e+02,3.773374781002647e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959105,-122.495964119,37.73372273,"{""coordinates"":[[-1.224952714254589e+02,3.773374781002647e+01],[-1.224964585693362e+02,3.773369430144204e+01],[-1.224966359969652e+02,3.773377084353319e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959105,-122.495964119,37.73372273,"{""coordinates"":[[-1.224952714254589e+02,3.773374781002647e+01],[-1.224964585693362e+02,3.773369430144204e+01],[-1.224966359969652e+02,3.773377084353319e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959201,-122.491788673,37.734070008,"{""coordinates"":[[-1.224913426182044e+02,3.773400785820521e+01],[-1.224915085854161e+02,3.773409235949434e+01],[-1.224922593550628e+02,3.773405810010559e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959201,-122.491788673,37.734070008,"{""coordinates"":[[-1.224913426182044e+02,3.773400785820521e+01],[-1.224915085854161e+02,3.773409235949434e+01],[-1.224922593550628e+02,3.773405810010559e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959202,-122.4928024,37.734033316,"{""coordinates"":[[-1.224922593550628e+02,3.773405810010559e+01],[-1.224933454437970e+02,3.773400852988075e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959202,-122.4928024,37.734033316,"{""coordinates"":[[-1.224922593550628e+02,3.773405810010559e+01],[-1.224933454437970e+02,3.773400852988075e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959203,-122.493874282,37.73398439,"{""coordinates"":[[-1.224933454437970e+02,3.773400852988075e+01],[-1.224944031191587e+02,3.773396024712063e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959203,-122.493874282,37.73398439,"{""coordinates"":[[-1.224933454437970e+02,3.773400852988075e+01],[-1.224944031191587e+02,3.773396024712063e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11959204,-122.495538953,37.733909267,"{""coordinates"":[[-1.224944031191587e+02,3.773396024712063e+01],[-1.224964486436149e+02,3.773387746084329e+01],[-1.224966359969652e+02,3.773377084353319e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11959204,-122.495538953,37.733909267,"{""coordinates"":[[-1.224944031191587e+02,3.773396024712063e+01],[-1.224964486436149e+02,3.773387746084329e+01],[-1.224966359969652e+02,3.773377084353319e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11960101,-122.497966633,37.733894778,"{""coordinates"":[[-1.224966359969652e+02,3.773377084353319e+01],[-1.224967704323053e+02,3.773369993854966e+01],[-1.224972512438074e+02,3.773372964808414e+01],[-1.224977074865253e+02,3.773379312531931e+01],[-1.224980501480911e+02,3.773385852704750e+01],[-1.224984837569490e+02,3.773396985973682e+01],[-1.224989485326741e+02,3.773412813757000e+01],[-1.224991543400689e+02,3.773421959570715e+01],[-1.224991963357722e+02,3.773431161617168e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11960101,-122.497966633,37.733894778,"{""coordinates"":[[-1.224966359969652e+02,3.773377084353319e+01],[-1.224967704323053e+02,3.773369993854966e+01],[-1.224972512438074e+02,3.773372964808414e+01],[-1.224977074865253e+02,3.773379312531931e+01],[-1.224980501480911e+02,3.773385852704750e+01],[-1.224984837569490e+02,3.773396985973682e+01],[-1.224989485326741e+02,3.773412813757000e+01],[-1.224991543400689e+02,3.773421959570715e+01],[-1.224991963357722e+02,3.773431161617168e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11960201,-122.497928133,37.734047585,"{""coordinates"":[[-1.224966359969652e+02,3.773377084353319e+01],[-1.224968556954970e+02,3.773386655478173e+01],[-1.224970250423498e+02,3.773388065390439e+01],[-1.224974867543425e+02,3.773392505018713e+01],[-1.224980307647669e+02,3.773402739115032e+01],[-1.224986061995879e+02,3.773418616752354e+01],[-1.224990325030962e+02,3.773435933994817e+01],[-1.224991963357722e+02,3.773431161617168e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11960201,-122.497928133,37.734047585,"{""coordinates"":[[-1.224966359969652e+02,3.773377084353319e+01],[-1.224968556954970e+02,3.773386655478173e+01],[-1.224970250423498e+02,3.773388065390439e+01],[-1.224974867543425e+02,3.773392505018713e+01],[-1.224980307647669e+02,3.773402739115032e+01],[-1.224986061995879e+02,3.773418616752354e+01],[-1.224990325030962e+02,3.773435933994817e+01],[-1.224991963357722e+02,3.773431161617168e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11961101,-122.50016876,37.73472328,"{""coordinates"":[[-1.224991963357722e+02,3.773431161617168e+01],[-1.224993854540528e+02,3.773431055735112e+01],[-1.225001618029135e+02,3.773474268818840e+01],[-1.225005952842609e+02,3.773494157625793e+01],[-1.225009888237602e+02,3.773508254790836e+01],[-1.225010974831781e+02,3.773520648129959e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11961101,-122.50016876,37.73472328,"{""coordinates"":[[-1.224991963357722e+02,3.773431161617168e+01],[-1.224993854540528e+02,3.773431055735112e+01],[-1.225001618029135e+02,3.773474268818840e+01],[-1.225005952842609e+02,3.773494157625793e+01],[-1.225009888237602e+02,3.773508254790836e+01],[-1.225010974831781e+02,3.773520648129959e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11961201,-122.499583279,37.734633152,"{""coordinates"":[[-1.224991963357722e+02,3.773431161617168e+01],[-1.224992387221661e+02,3.773445367132409e+01],[-1.225000625572378e+02,3.773490490001124e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11961201,-122.499583279,37.734633152,"{""coordinates"":[[-1.224991963357722e+02,3.773431161617168e+01],[-1.224992387221661e+02,3.773445367132409e+01],[-1.225000625572378e+02,3.773490490001124e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11961202,-122.500569262,37.735112508,"{""coordinates"":[[-1.225000625572378e+02,3.773490490001124e+01],[-1.225004933909878e+02,3.773510502394392e+01],[-1.225009018763241e+02,3.773525277359720e+01],[-1.225010974831781e+02,3.773520648129959e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11961202,-122.500569262,37.735112508,"{""coordinates"":[[-1.225000625572378e+02,3.773490490001124e+01],[-1.225004933909878e+02,3.773510502394392e+01],[-1.225009018763241e+02,3.773525277359720e+01],[-1.225010974831781e+02,3.773520648129959e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11962101,-122.502113607,37.735316518,"{""coordinates"":[[-1.225010974831781e+02,3.773520648129959e+01],[-1.225012511215508e+02,3.773517418581741e+01],[-1.225015482667844e+02,3.773524413764296e+01],[-1.225020172177691e+02,3.773533460716677e+01],[-1.225025291762941e+02,3.773537746857228e+01],[-1.225030076617823e+02,3.773538339711792e+01],[-1.225031047590244e+02,3.773546649180761e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11962101,-122.502113607,37.735316518,"{""coordinates"":[[-1.225010974831781e+02,3.773520648129959e+01],[-1.225012511215508e+02,3.773517418581741e+01],[-1.225015482667844e+02,3.773524413764296e+01],[-1.225020172177691e+02,3.773533460716677e+01],[-1.225025291762941e+02,3.773537746857228e+01],[-1.225030076617823e+02,3.773538339711792e+01],[-1.225031047590244e+02,3.773546649180761e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11962201,-122.501520883,37.735405522,"{""coordinates"":[[-1.225010974831781e+02,3.773520648129959e+01],[-1.225011788674543e+02,3.773534181801588e+01],[-1.225015948215343e+02,3.773543787670811e+01],[-1.225020311775405e+02,3.773551490907774e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11962201,-122.501520883,37.735405522,"{""coordinates"":[[-1.225010974831781e+02,3.773520648129959e+01],[-1.225011788674543e+02,3.773534181801588e+01],[-1.225015948215343e+02,3.773543787670811e+01],[-1.225020311775405e+02,3.773551490907774e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11962202,-122.502587295,37.735540353,"{""coordinates"":[[-1.225020311775405e+02,3.773551490907774e+01],[-1.225025576474819e+02,3.773555745169941e+01],[-1.225029945627749e+02,3.773555471216154e+01],[-1.225031047590244e+02,3.773546649180761e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11962202,-122.502587295,37.735540353,"{""coordinates"":[[-1.225020311775405e+02,3.773551490907774e+01],[-1.225025576474819e+02,3.773555745169941e+01],[-1.225029945627749e+02,3.773555471216154e+01],[-1.225031047590244e+02,3.773546649180761e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11963101,-122.504182771,37.735385609,"{""coordinates"":[[-1.225031047590244e+02,3.773546649180761e+01],[-1.225032025081676e+02,3.773538242860293e+01],[-1.225051274314685e+02,3.773537546597620e+01],[-1.225052573517801e+02,3.773547528793012e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11963101,-122.504182771,37.735385609,"{""coordinates"":[[-1.225031047590244e+02,3.773546649180761e+01],[-1.225032025081676e+02,3.773538242860293e+01],[-1.225051274314685e+02,3.773537546597620e+01],[-1.225052573517801e+02,3.773547528793012e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11963201,-122.503626911,37.735548033,"{""coordinates"":[[-1.225031047590244e+02,3.773546649180761e+01],[-1.225032188606720e+02,3.773555089881241e+01],[-1.225041853305613e+02,3.773555788234503e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11963201,-122.503626911,37.735548033,"{""coordinates"":[[-1.225031047590244e+02,3.773546649180761e+01],[-1.225032188606720e+02,3.773555089881241e+01],[-1.225041853305613e+02,3.773555788234503e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11963202,-122.504742793,37.735555712,"{""coordinates"":[[-1.225041853305613e+02,3.773555788234503e+01],[-1.225051532103678e+02,3.773556486910763e+01],[-1.225052573517801e+02,3.773547528793012e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11963202,-122.504742793,37.735555712,"{""coordinates"":[[-1.225041853305613e+02,3.773555788234503e+01],[-1.225051532103678e+02,3.773556486910763e+01],[-1.225052573517801e+02,3.773547528793012e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11964101,-122.505976962,37.735394676,"{""coordinates"":[[-1.225052573517801e+02,3.773547528793012e+01],[-1.225053688281795e+02,3.773538334583155e+01],[-1.225065163226010e+02,3.773538353205184e+01],[-1.225067174285676e+02,3.773546975794720e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11964101,-122.505976962,37.735394676,"{""coordinates"":[[-1.225052573517801e+02,3.773547528793012e+01],[-1.225053688281795e+02,3.773538334583155e+01],[-1.225065163226010e+02,3.773538353205184e+01],[-1.225067174285676e+02,3.773546975794720e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11964201,-122.505675931,37.735561707,"{""coordinates"":[[-1.225052573517801e+02,3.773547528793012e+01],[-1.225053761152457e+02,3.773556969482478e+01],[-1.225061351252772e+02,3.773557111777271e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11964201,-122.505675931,37.735561707,"{""coordinates"":[[-1.225052573517801e+02,3.773547528793012e+01],[-1.225053761152457e+02,3.773556969482478e+01],[-1.225061351252772e+02,3.773557111777271e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,11964202,-122.506438282,37.735552265,"{""coordinates"":[[-1.225061351252772e+02,3.773557111777271e+01],[-1.225065214037126e+02,3.773557171206066e+01],[-1.225067174285676e+02,3.773546975794720e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Saturday,2,Sloat Blvd,Right,Great Highway,Skyline Blvd,11964202,-122.506438282,37.735552265,"{""coordinates"":[[-1.225061351252772e+02,3.773557111777271e+01],[-1.225065214037126e+02,3.773557171206066e+01],[-1.225067174285676e+02,3.773546975794720e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,3,Taraval St,Right,22nd Ave,17th Ave,12392000,-122.473016271,37.743167162,"{""coordinates"":[[-1.224724791184066e+02,3.774319073001740e+01],[-1.224735534242468e+02,3.774314359138869e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,3,Taraval St,Right,22nd Ave,17th Ave,12393000,-122.474088627,37.743120104,"{""coordinates"":[[-1.224735534242468e+02,3.774314359138869e+01],[-1.224746238291701e+02,3.774309661465973e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,3,Taraval St,Right,22nd Ave,17th Ave,12394000,-122.475134149,37.743074215,"{""coordinates"":[[-1.224746238291701e+02,3.774309661465973e+01],[-1.224756444679571e+02,3.774305181264305e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,3,Taraval St,Right,22nd Ave,17th Ave,12395000,-122.476204533,37.743027224,"{""coordinates"":[[-1.224756444679571e+02,3.774305181264305e+01],[-1.224767645986551e+02,3.774300263264328e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,3,Taraval St,Right,22nd Ave,17th Ave,12396000,-122.477300421,37.742979104,"{""coordinates"":[[-1.224767645986551e+02,3.774300263264328e+01],[-1.224778362430774e+02,3.774295557252829e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,3,Taraval St,Right,22nd Ave,17th Ave,12397000,-122.478370519,37.742932106,"{""coordinates"":[[-1.224778362430774e+02,3.774295557252829e+01],[-1.224789047936832e+02,3.774290863751698e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,3,Taraval St,Right,22nd Ave,17th Ave,12398000,-122.479441219,37.742885072,"{""coordinates"":[[-1.224789047936832e+02,3.774290863751698e+01],[-1.224799776449190e+02,3.774286150427049e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,4,Skyline Blvd,Right,Herbst Rd,Great Hwy,11940000,-122.500484786,37.730019641,"{""coordinates"":[[-1.224990589764790e+02,3.773157607034299e+01],[-1.224993445300808e+02,3.773119877917863e+01],[-1.225008967006358e+02,3.772968752697059e+01],[-1.225014928001773e+02,3.772887462737973e+01],[-1.225017704994572e+02,3.772839403769857e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,4,Skyline Blvd,Right,Herbst Rd,Great Hwy,11941000,-122.502136223,37.72751961,"{""coordinates"":[[-1.225017704994572e+02,3.772839403769857e+01],[-1.225025019380478e+02,3.772664518091077e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,4,Skyline Blvd,Right,Herbst Rd,Great Hwy,11942000,-122.50277129,37.725952366,"{""coordinates"":[[-1.225025019380478e+02,3.772664518091077e+01],[-1.225030406367326e+02,3.772525955002780e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,4,Skyline Blvd,Right,Herbst Rd,Great Hwy,11943101,-122.501544247,37.722105496,"{""coordinates"":[[-1.225030406367326e+02,3.772525955002780e+01],[-1.225029680515760e+02,3.772511681170326e+01],[-1.225029738696588e+02,3.772489790658949e+01],[-1.225029385989590e+02,3.772446171130159e+01],[-1.225028724346946e+02,3.772410070822709e+01],[-1.225026995334267e+02,3.772361831996622e+01],[-1.225025060458255e+02,3.772324454760147e+01],[-1.225022908666341e+02,3.772293834203401e+01],[-1.225015927479568e+02,3.772216248280840e+01],[-1.225013506772885e+02,3.772190526529270e+01],[-1.225007248958737e+02,3.772119537141744e+01],[-1.225004254000863e+02,3.772072633065314e+01],[-1.225002631289613e+02,3.772028855827122e+01],[-1.225001502738909e+02,3.771975706910985e+01],[-1.225001438523103e+02,3.771905642460379e+01],[-1.225002209540546e+02,3.771895555878435e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,F,Saturday,4,Skyline Blvd,Right,Herbst Rd,Great Hwy,11943201,-122.501689732,37.722099606,"{""coordinates"":[[-1.225030406367326e+02,3.772525955002780e+01],[-1.225030860931246e+02,3.772511565000640e+01],[-1.225030976666529e+02,3.772497836622093e+01],[-1.225030937662045e+02,3.772471332323617e+01],[-1.225030735910462e+02,3.772444598482504e+01],[-1.225030054780363e+02,3.772408422636245e+01],[-1.225028835174777e+02,3.772376971443277e+01],[-1.225026605854649e+02,3.772331792942572e+01],[-1.225023736708702e+02,3.772289811806674e+01],[-1.225014678811904e+02,3.772189168402496e+01],[-1.225013103649166e+02,3.772170132048756e+01],[-1.225008969193071e+02,3.772115753546935e+01],[-1.225006972606407e+02,3.772084691415443e+01],[-1.225005472561425e+02,3.772057405755152e+01],[-1.225004027502409e+02,3.772014410112135e+01],[-1.225003300884527e+02,3.771947609703728e+01],[-1.225003262137138e+02,3.771905332797885e+01],[-1.225002209540546e+02,3.771895555878435e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13712101,-122.457954397,37.746825322,"{""coordinates"":[[-1.224587285177913e+02,3.774675542973251e+01],[-1.224586565489465e+02,3.774682309525701e+01],[-1.224584718107368e+02,3.774687101178875e+01],[-1.224579123172152e+02,3.774686082993542e+01],[-1.224572479107410e+02,3.774675375207775e+01],[-1.224571667406566e+02,3.774669802088185e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13712201,-122.45794446,37.746747302,"{""coordinates"":[[-1.224587285177913e+02,3.774675542973251e+01],[-1.224586103457311e+02,3.774675180630194e+01],[-1.224584998439257e+02,3.774678151432000e+01],[-1.224579496396666e+02,3.774677921452925e+01],[-1.224572550996228e+02,3.774667206151287e+01],[-1.224571667406566e+02,3.774669802088185e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13713101,-122.45672618,37.746657622,"{""coordinates"":[[-1.224571667406566e+02,3.774669802088185e+01],[-1.224570788524174e+02,3.774672517821034e+01],[-1.224566736878669e+02,3.774666009653471e+01],[-1.224563766472182e+02,3.774659020924590e+01],[-1.224563147082272e+02,3.774653044603566e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13713201,-122.456750241,37.746585587,"{""coordinates"":[[-1.224571667406566e+02,3.774669802088185e+01],[-1.224571052638705e+02,3.774664527638271e+01],[-1.224567090322572e+02,3.774658162993362e+01],[-1.224564001863472e+02,3.774650822206326e+01],[-1.224563147082272e+02,3.774653044603566e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13714101,-122.455876372,37.746469858,"{""coordinates"":[[-1.224563147082272e+02,3.774653044603566e+01],[-1.224562243391885e+02,3.774655839193097e+01],[-1.224555338509590e+02,3.774639352888871e+01],[-1.224554667326868e+02,3.774632798058911e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13714201,-122.455905187,37.746394874,"{""coordinates"":[[-1.224563147082272e+02,3.774653044603566e+01],[-1.224562599395290e+02,3.774647514650957e+01],[-1.224555673367605e+02,3.774630977894021e+01],[-1.224554667326868e+02,3.774632798058911e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13715101,-122.455042727,37.746261563,"{""coordinates"":[[-1.224554667326868e+02,3.774632798058911e+01],[-1.224553748378442e+02,3.774634840876756e+01],[-1.224548149034312e+02,3.774621680514753e+01],[-1.224547219620374e+02,3.774617825573858e+01],[-1.224546640973578e+02,3.774610616828851e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13715201,-122.455083436,37.746187854,"{""coordinates"":[[-1.224554667326868e+02,3.774632798058911e+01],[-1.224554131877001e+02,3.774626360302283e+01],[-1.224548506389296e+02,3.774612928249864e+01],[-1.224547690565831e+02,3.774609941548542e+01],[-1.224546640973578e+02,3.774610616828851e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13716101,-122.454275833,37.745922164,"{""coordinates"":[[-1.224546640973578e+02,3.774610616828851e+01],[-1.224545846049035e+02,3.774610703263217e+01],[-1.224542749336827e+02,3.774590814584911e+01],[-1.224539593741203e+02,3.774576507708304e+01],[-1.224539164301627e+02,3.774569992195566e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13716201,-122.454326629,37.745860956,"{""coordinates"":[[-1.224546640973578e+02,3.774610616828851e+01],[-1.224546386585466e+02,3.774603770573029e+01],[-1.224543319601908e+02,3.774584072815500e+01],[-1.224540065765787e+02,3.774569377232490e+01],[-1.224539164301627e+02,3.774569992195566e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13717101,-122.452741726,37.745682165,"{""coordinates"":[[-1.224539164301627e+02,3.774569992195566e+01],[-1.224538291775509e+02,3.774572401476526e+01],[-1.224536451572567e+02,3.774569555973630e+01],[-1.224533760239548e+02,3.774568779353392e+01],[-1.224522275466516e+02,3.774569200978272e+01],[-1.224518160651323e+02,3.774567121605553e+01],[-1.224516914891669e+02,3.774560643440303e+01],[-1.224516239870490e+02,3.774553423746438e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,13717201,-122.452778882,37.745603915,"{""coordinates"":[[-1.224539164301627e+02,3.774569992195566e+01],[-1.224538498405440e+02,3.774564978041469e+01],[-1.224536407664377e+02,3.774561688136605e+01],[-1.224533716322867e+02,3.774560911517239e+01],[-1.224522231561756e+02,3.774561333047761e+01],[-1.224519266322068e+02,3.774556930501591e+01],[-1.224517479229215e+02,3.774552522910135e+01],[-1.224516239870490e+02,3.774553423746438e+01]],""type"":""LineString""}"
RT.127W.pdf,BEACH ROUTE RT #27,,Sunday,2,Noriega Street,Right,19th Avenue,22nd Avenue,9652000,-122.475914716,37.754264562,"{""coordinates"":[[-1.224754059087723e+02,3.775428693361876e+01],[-1.224764235219616e+02,3.775424218813734e+01]],""type"":""LineString""}"
